Merkmal_ID;Merkmalbezeichnung;Datentyp;Klassifikationssystem_ID
EAB704f001;Flammhemmend;logisch;pc-7.0
EAB705f001;Teildurchlässig;logisch;pc-7.0
EAB706f001;Ausklinkbar;logisch;pc-7.0
EAB707f001;Schweißbar;logisch;pc-7.0
EAB046f001;Nutbreite;numerisch;pc-7.0
AAD154f001;Profilform;alphanumerisch;pc-7.0
EAB710f001;Falzhöhe;numerisch;pc-7.0
EAB711f001;Anschlagluft;numerisch;pc-7.0
EAB712f001;Nuthöhe;numerisch;pc-7.0
EAB713f001;Haustürdichtung;logisch;pc-7.0
EAB714f001;Zimmertürdichtung;logisch;pc-7.0
AAA284f001;Kopfhöhe;numerisch;pc-7.0
AAA178f001;Kopfdurchmesser;numerisch;pc-7.0
EAA773f001;Korrosionsschutz;alphanumerisch;pc-7.0
EAA912f001;Fensterwerkstoff;alphanumerisch;pc-7.0
AAB444f001;Dornmaß;numerisch;pc-7.0
EAA916f001;Einwärts;logisch;pc-7.0
EAA917f001;Auswärts;logisch;pc-7.0
EAA918f001;Thermische Trennung;logisch;pc-7.0
EAA919f001;Thermische Isolierung;logisch;pc-7.0
EAA920f001;Bautiefe;numerisch;pc-7.0
EAA906f001;Schließzapfen;alphanumerisch;pc-7.0
EAA933f001;Anschlagrichtung;alphanumerisch;pc-7.0
EAA907f001;Fenstertyp;alphanumerisch;pc-7.0
EAA921f001;Anzahl der Schließzapfen;numerisch;pc-7.0
EAA934f001;WK3 tauglich;logisch;pc-7.0
EAA909f001;Unten;logisch;pc-7.0
EAA910f001;Seitlich;logisch;pc-7.0
EAA911f001;Oben;logisch;pc-7.0
EAA913f001;Hohe Laufschiene;logisch;pc-7.0
EAA914f001;Flache Laufschiene;logisch;pc-7.0
AAB465f001;Griffsitz;alphanumerisch;pc-7.0
EAA926f001;Kipplager seitlich;logisch;pc-7.0
EAA925f001;Kipplager unten;logisch;pc-7.0
EAA930f001;Stulpflügel;logisch;pc-7.0
EAA931f001;Schlagleisten;logisch;pc-7.0
EAA932f001;Spreizgetriebe;logisch;pc-7.0
EAA903f001;Flügelgewicht;numerisch;pc-7.0
EAA908f001;Anschlagausrichtung;alphanumerisch;pc-7.0
EAA904f001;Vorne;logisch;pc-7.0
EAA905f001;Hinten;logisch;pc-7.0
EAA922f001;koppelbar;logisch;pc-7.0
EAA923f001;Biegsam;logisch;pc-7.0
EAA924f001;Tilt first;logisch;pc-7.0
AAC286f001;Feststellbar;logisch;pc-7.0
EAA935f001;Verdeckt liegend;logisch;pc-7.0
EAA936f001;Aufliegend;logisch;pc-7.0
EAA937f001;Einhängbar/aushängbar;logisch;pc-7.0
EAA938f001;Zweitschere;logisch;pc-7.0
EAA927f001;Zweiflügelig;logisch;pc-7.0
EAA928f001;Steuerplatten;logisch;pc-7.0
EAA929f001;Schwingflügel;logisch;pc-7.0
EAC373f001;Mit Kurbel;logisch;pc-7.0
AAA132f001;Luftstromregulierung;alphanumerisch;pc-7.0
AAB419f001;Anordnung;alphanumerisch;pc-7.0
AAA004f001;Ausführung Griff;alphanumerisch;pc-7.0
AAB454f001;Farbton;alphanumerisch;pc-7.0
AAB468f001;Kennzeichnung;alphanumerisch;pc-7.0
AAB591f001;Mit Nocken;logisch;pc-7.0
AAB479f001;Nockendurchmesser;numerisch;pc-7.0
AAA683f001;Richtung;alphanumerisch;pc-7.0
AAA553f001;Stiftlänge;numerisch;pc-7.0
AAB504f001;Stiftvorstand;numerisch;pc-7.0
AAD177f001;Funktionsprinzip;alphanumerisch;pc-7.0
AAB485f001;Oberfläche/Farbe;alphanumerisch;pc-7.0
EAA455f001;Einbauort;alphanumerisch;pc-7.0
AAB256f001;Schließart;alphanumerisch;pc-7.0
EAC371f001;Elektrische Funktion;logisch;pc-7.0
EAC372f001;Optoelektrische Funktion;logisch;pc-7.0
AAB820f001;Versorgungsspannung;numerisch;pc-7.0
AAC615f001;Stromart;alphanumerisch;pc-7.0
AAA064f001;Zugkraft;numerisch;pc-7.0
AAB453f001;Falzraum;alphanumerisch;pc-7.0
AAB440f001;Betätigung;alphanumerisch;pc-7.0
AAA422f001;Klebkraft (N/25mm);numerisch;pc-7.0
EAB607f001;Maß;numerisch;pc-7.0
AAA314f001;Steuerung;alphanumerisch;pc-7.0
AAB467f001;Hub;numerisch;pc-7.0
AAC173f001;Elektrische Endabschaltung;logisch;pc-7.0
EAC458f001;Neigung verstellbar;logisch;pc-7.0
AAB253f001;Auszugsart;alphanumerisch;pc-7.0
AAA679f001;Lagerung;alphanumerisch;pc-7.0
EAB330f001;Mit Selbsteinzug;logisch;pc-7.0
EAB331f001;Zierkopf;logisch;pc-7.0
EAB192f001;Anschlagart;alphanumerisch;pc-7.0
EAB333f001;Zuhaltfeder;logisch;pc-7.0
EAB334f001;Zwischenring;logisch;pc-7.0
EAA559f001;Verbindungsart;alphanumerisch;pc-7.0
EAB335f001;Lochung;logisch;pc-7.0
EAB297f001;Topfdurchmesser;numerisch;pc-7.0
EAB193f001;Kröpfung;numerisch;pc-7.0
EAB332f001;Öffnungswinkel;numerisch;pc-7.0
AAA462f001;Ausladung;numerisch;pc-7.0
AAC581f001;Klappbar;logisch;pc-7.0
EAB336f001;Unsichtbar;logisch;pc-7.0
EAB337f001;Dichtungslippe;logisch;pc-7.0
EAB338f001;Bürste;logisch;pc-7.0
EAB504f002;Min. Lichte Höhe;numerisch;pc-7.0
EAB505f001;Max. Lichte Höhe;numerisch;pc-7.0
EAB540f001;Mit Abdeckrand;logisch;pc-7.0
EAB339f001;Druckfeder;logisch;pc-7.0
EAB341f001;Gasdruckfeder;logisch;pc-7.0
EAB342f001;Parallelschwenkbeschlag;logisch;pc-7.0
EAB343f001;Faltliftbeschlag;logisch;pc-7.0
AAB380f001;Mit Bremse;logisch;pc-7.0
AAB128f001;Mit Magnet;logisch;pc-7.0
EAB340f001;Stützkopf;logisch;pc-7.0
AAB359f001;Gesamthöhe;numerisch;pc-7.0
EAA014f001;Lampenleistung;numerisch;pc-7.0
EAA665f001;Geeignet für Leuchtmittelanzahl;numerisch;pc-7.0
EAA662f001;Leuchtmittelbestückung;alphanumerisch;pc-7.0
AAB621f001;Traglast;numerisch;pc-7.0
EAB072f001;Schienenlänge;numerisch;pc-7.0
EAA111f001;Belastbarkeit;numerisch;pc-7.0
EAB695f001;Kröpfung;alphanumerisch;pc-7.0
AAB486f001;Öffnungsart;alphanumerisch;pc-7.0
EAB356f001;Anzahl der Behälter;numerisch;pc-7.0
EAB357f001;Boden;alphanumerisch;pc-7.0
AAB258f001;Höhenverstellbar;logisch;pc-7.0
AAC405f001;Min. Höhe;numerisch;pc-7.0
AAC406f001;Max. Höhe;numerisch;pc-7.0
EAB358f001;Anzahl der Körbe;numerisch;pc-7.0
EAA452f001;Klappenart;alphanumerisch;pc-7.0
EAB359f001;Fachbodenbefestigung;logisch;pc-7.0
EAB360f001;Druckbetätigung;logisch;pc-7.0
AAB512f001;Verriegelungsart;alphanumerisch;pc-7.0
EAB362f001;Oberfläche Stulp;alphanumerisch;pc-7.0
EAB361f001;Mit Kindersicherung;logisch;pc-7.0
EAB363f001;Schlüsselzylinder;alphanumerisch;pc-7.0
AAA789f001;Oberflächenausführung;alphanumerisch;pc-7.0
EAB364f001;Ausführung Riegel;alphanumerisch;pc-7.0
EAB365f001;Schubart;alphanumerisch;pc-7.0
AAC377f001;Bauhöhe;numerisch;pc-7.0
EAB071f001;Radbreite;numerisch;pc-7.0
AAB364f001;Raddurchmesser;numerisch;pc-7.0
EAB096f001;Schraublochdurchmesser;numerisch;pc-7.0
EAC367f001;Plattenbreite;numerisch;pc-7.0
EAC368f001;Plattenlänge;numerisch;pc-7.0
EAC369f001;Schraublochentfernung 1;numerisch;pc-7.0
EAC377f001;Schraublochentfernung 2;numerisch;pc-7.0
EAB352f001;Verschließbar;logisch;pc-7.0
EAB353f001;Verstellbar;numerisch;pc-7.0
AAB528f001;Anzahl der Räder;numerisch;pc-7.0
AAA122f001;Rollendurchmesser;numerisch;pc-7.0
EAB354f001;Lenkbar;logisch;pc-7.0
EAC326f001;Ausführung Feststeller;alphanumerisch;pc-7.0
EAC342f001;Gebremste Ausführung;logisch;pc-7.0
AAC233f001;Anzahl der Haken;numerisch;pc-7.0
EAB377f001;Mit Huthaken;logisch;pc-7.0
AAB437f001;Beschlagart;alphanumerisch;pc-7.0
EAB368f001;Bicolor;logisch;pc-7.0
EAB370f001;Anzahl der Bohrungen;numerisch;pc-7.0
EAB369f001;Bohrabstand;numerisch;pc-7.0
AAA776f001;Grifflänge;numerisch;pc-7.0
AAA177f001;Antrieb;alphanumerisch;pc-7.0
AAA824f001;Mit Griff;logisch;pc-7.0
EAB371f001;Mit Wulst;logisch;pc-7.0
AAA317f001;Schwenkbar;logisch;pc-7.0
EAB351f001;Kabeldurchführung;alphanumerisch;pc-7.0
AAB259f001;Fahrbar;logisch;pc-7.0
AAB657f001;Einhängbar;logisch;pc-7.0
AAB652f001;Senkrechte Leiterhöhe;numerisch;pc-7.0
EAB162f002;Anzahl der Steckdosen;numerisch;pc-7.0
AAD208f001;Min. Länge;numerisch;pc-7.0
AAB684f001;Max. Länge;numerisch;pc-7.0
AAA379f001;Anzahl der Türen;numerisch;pc-7.0
EAB346f001;Türbelastbarkeit;numerisch;pc-7.0
EAB345f001;Ausführung Schiene;alphanumerisch;pc-7.0
EAB347f001;Mit Auszug;logisch;pc-7.0
EAB355f001;Ausführung Fußkappe;alphanumerisch;pc-7.0
EAB348f001;Tischplattenstärke;numerisch;pc-7.0
EAB349f001;Max. Auszugslänge;numerisch;pc-7.0
EAB067f001;Bohrung;numerisch;pc-7.0
EAB366f001;Dübelart;alphanumerisch;pc-7.0
EAB367f001;Schraubenkopf;alphanumerisch;pc-7.0
EAB510f001;Typ;numerisch;pc-7.0
AAA208f001;Blechstärke;numerisch;pc-7.0
EAA405f001;Verwendung;alphanumerisch;pc-7.0
EAA984f001;Gewinde;alphanumerisch;pc-7.0
EAB588f001;Für Profil;numerisch;pc-7.0
AAC213f001;Für max. Durchmesser;numerisch;pc-7.0
EAC440f001;Mit Federung;logisch;pc-7.0
EAB103f001;Max. Türstärke;numerisch;pc-7.0
AAA039f001;Lochung;alphanumerisch;pc-7.0
EAB107f001;Stulpbreite;numerisch;pc-7.0
EAB219f001;Stulpausführung;alphanumerisch;pc-7.0
EAC493f001;Aufbruchfestigkeit;numerisch;pc-7.0
EAB384f001;Anti-Panik;logisch;pc-7.0
AAB452f001;Entfernung;numerisch;pc-7.0
EAB385f001;Glastürgeeignet;logisch;pc-7.0
EAB386f001;Anzahl der vorgerichteten Profilzylinder;numerisch;pc-7.0
EAB387f001;Strahlenschutztür geeignet;logisch;pc-7.0
EAB388f001;Feuchtraumtür geeignet;logisch;pc-7.0
AAB456f001;Farbton (Stulp);alphanumerisch;pc-7.0
AAB473f001;Material (Falle/Riegel);alphanumerisch;pc-7.0
AAB476f001;Material (Stulp);alphanumerisch;pc-7.0
EAB389f001;Vierkantnuss;alphanumerisch;pc-7.0
AAB495f001;Schlossklasse;alphanumerisch;pc-7.0
AAB506f001;Stulpbreite/Flachstulp;numerisch;pc-7.0
AAB514f001;Wechsel;alphanumerisch;pc-7.0
EAB393f001;Material Schlosskörper;alphanumerisch;pc-7.0
EAB715f001;Fallenart;alphanumerisch;pc-7.0
EAB536f001;Zweitourig schließend;logisch;pc-7.0
EAB716f001;Ausführung (Stulp);alphanumerisch;pc-7.0
EAB723f001;Stulpform;alphanumerisch;pc-7.0
EAB717f001;Ausführung (Falle/Riegel);alphanumerisch;pc-7.0
AAB492f001;Schließungsart;alphanumerisch;pc-7.0
EAB724f001;Anti-Panik Funktion;alphanumerisch;pc-7.0
EAB725f001;Anzahl der Verriegelungen;numerisch;pc-7.0
EAB726f001;Abgesetzte Falle;logisch;pc-7.0
EAB727f001;Selbstverriegelnd;logisch;pc-7.0
EAB390f001;Material (Rolle/Riegel);alphanumerisch;pc-7.0
EAB720f001;Schließungsart Riegel;alphanumerisch;pc-7.0
EAB391f001;Material (Riegel);alphanumerisch;pc-7.0
EAB392f001;Schwere Ausführung;logisch;pc-7.0
EAB718f001;Ziehgriff;logisch;pc-7.0
EAB719f001;Rohrrahmenschloss;logisch;pc-7.0
AAB480f001;Nuss;alphanumerisch;pc-7.0
EAB585f001;Für Schlosskasten;numerisch;pc-7.0
EAB722f001;Zusatzfallenschloss;logisch;pc-7.0
EAB721f001;Anzahl der Zusatzfallenschlösser;numerisch;pc-7.0
AAC635f001;Material Gehäuse;alphanumerisch;pc-7.0
AAB472f001;Material (Bügel);alphanumerisch;pc-7.0
AAC309f001;Bügelhöhe;numerisch;pc-7.0
AAB616f001;Bügeldurchmesser;numerisch;pc-7.0
EAB728f001;Bügelinnenmaß;numerisch;pc-7.0
EAB729f001;Gehäusebreite;numerisch;pc-7.0
EAB730f001;Gleichschließend;logisch;pc-7.0
EAB731f001;Mit Sperrbügel;logisch;pc-7.0
EAB732f002;Max. Türblattbreite;numerisch;pc-7.0
EAB733f002;Min. Türblattbreite;numerisch;pc-7.0
EAB734f001;Profilzylinder;logisch;pc-7.0
EAB735f001;Anzahl der Gelenke;numerisch;pc-7.0
EAB736f001;Verdeckte Verschraubung;logisch;pc-7.0
EAB737f001;Innenzylinder;logisch;pc-7.0
EAB738f001;Kette;logisch;pc-7.0
EAB739f001;Für Doppelflügel;logisch;pc-7.0
EAB204f001;Ösendurchmesser;numerisch;pc-7.0
AAC076f001;Kettenlänge;numerisch;pc-7.0
EAB876f001;Vernetzbar;logisch;pc-7.0
AAB501f001;Shore;alphanumerisch;pc-7.0
EAC100f001;Anzahl der Briefkästen;numerisch;pc-7.0
EAC101f001;Anzahl der Klingeltasten;numerisch;pc-7.0
EAC102f001;Anzahl der Modulplätze;numerisch;pc-7.0
EAB623f001;Mit Beleuchtung;logisch;pc-7.0
EAC103f001;Mit Zeitungsfach;logisch;pc-7.0
EAC558f001;Riegelstärke;numerisch;pc-7.0
AAB498f001;Schrauben;alphanumerisch;pc-7.0
EAC442f001;Mit Feststellvorrichtung;logisch;pc-7.0
AAB511f001;U-Scheiben;alphanumerisch;pc-7.0
AAB445f001;Dübel;alphanumerisch;pc-7.0
AAB494f001;Schließwinkel;alphanumerisch;pc-7.0
EAB432f001;Maß A;numerisch;pc-7.0
AAB221f001;Anwendung;alphanumerisch;pc-7.0
AAB457f001;Feder;alphanumerisch;pc-7.0
AAB470f001;Kloben;alphanumerisch;pc-7.0
AAB438f001;Beschlagausführung;alphanumerisch;pc-7.0
EAF023f001;Einbetoniertiefe;numerisch;pc-7.0
EAF024f001;Min. Führungshöhe;numerisch;pc-7.0
EAF025f001;Max. Führungshöhe;numerisch;pc-7.0
EAF026f001;Auflaufhöhe;numerisch;pc-7.0
EAF027f001;Auflaufbreite;numerisch;pc-7.0
EAB678f001;Schraublochentfernung;numerisch;pc-7.0
EAB215f002;Max. Verstellbarkeit;numerisch;pc-7.0
EAA421f001;Max. Motorleistung;numerisch;pc-7.0
AAA566f001;Steuerungsart;alphanumerisch;pc-7.0
AAB450f001;Eignung für Türmaterial;alphanumerisch;pc-7.0
EAB378f001;Für Innentür;logisch;pc-7.0
EAB379f001;Für Außentür;logisch;pc-7.0
EAB383f001;Verstellbar;alphanumerisch;pc-7.0
EAB522f001;Langer Schenkel;numerisch;pc-7.0
EAB523f001;Kurzer Schenkel;numerisch;pc-7.0
EAB133f001;Stiftdurchmesser;numerisch;pc-7.0
AAB433f001;Bandkonstruktion;alphanumerisch;pc-7.0
AAA687f001;Lagerart;alphanumerisch;pc-7.0
AAD167f001;DIN-Richtung;alphanumerisch;pc-7.0
AAB508f001;Tragzapfen;alphanumerisch;pc-7.0
EAB382f001;Bandverstellbarkeit;logisch;pc-7.0
EAB380f001;Steigband;logisch;pc-7.0
AAB503f001;Stiftausführung (Bandachse);alphanumerisch;pc-7.0
AAB471f001;Kopfausbildung;alphanumerisch;pc-7.0
AAB448f001;Eignung für Aufnahmeelement;alphanumerisch;pc-7.0
AAB449f001;Eignung für Türgewicht;alphanumerisch;pc-7.0
AAB432f001;Bandhöhe (mm);alphanumerisch;pc-7.0
AAB434f001;Bandverstellbarkeit;alphanumerisch;pc-7.0
AAB487f001;Öffnungsrichtung;alphanumerisch;pc-7.0
EAB381f001;Mit Dichtung;logisch;pc-7.0
AAB429f001;Ausführung (Abdeckung);alphanumerisch;pc-7.0
AAA681f001;Lochentfernung;alphanumerisch;pc-7.0
AAA680f001;Lochungsart/Notentriegelung;alphanumerisch;pc-7.0
AAB509f001;Türart;alphanumerisch;pc-7.0
AAB510f001;Türdicke;numerisch;pc-7.0
AAA684f001;Widerstandsklasse/Feuerschutz;alphanumerisch;pc-7.0
AAA685f001;Zylinderabdeckung;alphanumerisch;pc-7.0
AAB513f001;Vierkantstiftmaß;numerisch;pc-7.0
EAB173f001;Schildstärke;numerisch;pc-7.0
EAB563f001;Für min. Türstärke;numerisch;pc-7.0
EAB564f001;Für max. Türstärke;numerisch;pc-7.0
EAB102f001;Min. Türstärke;numerisch;pc-7.0
AAB436f001;Befestigungsmaß;alphanumerisch;pc-7.0
AAB464f001;Griffdicke;alphanumerisch;pc-7.0
EAB457f001;Ausgleich von;numerisch;pc-7.0
EAB458f001;Ausgleich auf;numerisch;pc-7.0
EAC413f001;Für Dübellöcher;logisch;pc-7.0
EAC420f001;Für Schalterdosen;logisch;pc-7.0
EAC423f001;Für Türbohrungen;logisch;pc-7.0
EAB576f001;Lager;alphanumerisch;pc-7.0
AAB579f001;Achsdurchmesser;numerisch;pc-7.0
EAC366f001;Nabenlänge;numerisch;pc-7.0
EAB045f001;Nuttiefe;numerisch;pc-7.0
EAC336f001;Material Radkörper;alphanumerisch;pc-7.0
AAA353f001;Außendurchmesser;numerisch;pc-7.0
EAB525f001;Mit festem Stahlstift;logisch;pc-7.0
EAB526f001;Mit festem Messingstift;logisch;pc-7.0
AAC054f001;Bauform;alphanumerisch;pc-7.0
AAD178f001;Min. Spannung;numerisch;pc-7.0
AAD179f001;Max. Spannung;numerisch;pc-7.0
AAD180f001;Mit Rückmeldekontakt;logisch;pc-7.0
AAD181f001;Entriegelung;alphanumerisch;pc-7.0
AAD182f001;Diode;logisch;pc-7.0
AAD168f001;Riegelausschnitt;logisch;pc-7.0
AAC369f001;Einsatzgebiet;alphanumerisch;pc-7.0
AAD169f001;Schließblechdicke;numerisch;pc-7.0
AAD184f001;Min. Schließblechbreite;numerisch;pc-7.0
AAD185f001;Max. Schließblechbreite;numerisch;pc-7.0
AAD186f001;Min. Schließblechlänge;numerisch;pc-7.0
AAD175f001;Max. Schließblechlänge;numerisch;pc-7.0
AAD188f001;Fix;logisch;pc-7.0
AAD176f001;Radius;logisch;pc-7.0
AAA409f001;Bauart;alphanumerisch;pc-7.0
AAD189f001;Aufbauhöhe;numerisch;pc-7.0
AAD170f001;Min. Schenkelbreite Falz;numerisch;pc-7.0
AAD171f001;Max. Schenkelbreite Falz;numerisch;pc-7.0
AAD172f001;Min. Schenkelbreite Spiegel;numerisch;pc-7.0
AAD173f001;Max. Schenkelbreite Spiegel;numerisch;pc-7.0
AAD183f001;Kontakte;alphanumerisch;pc-7.0
AAB418f001;Achsverlängerung;alphanumerisch;pc-7.0
EAA719f001;Höhe/Tiefe;numerisch;pc-7.0
AAB417f001;Achse;alphanumerisch;pc-7.0
AAB466f001;Größe und Breite nach DIN EN 1154;alphanumerisch;pc-7.0
AAB802f001;Nennleistung;numerisch;pc-7.0
AAB641f001;Farbe RAL;numerisch;pc-7.0
EAB535f001;Mit Abschaltung;logisch;pc-7.0
EAC410f001;Feststellhaltekraft einstellbar;logisch;pc-7.0
EAB755f001;Ausgangsspannung;numerisch;pc-7.0
EAB534f001;Normalgestänge;logisch;pc-7.0
AAB462f001;Gleitschiene/Gestänge/mech. Feststellung;alphanumerisch;pc-7.0
EAC460f001;Öffnungsbegrenzung einstellbar;logisch;pc-7.0
EAC397f001;Ausrückkraft einstellbar;logisch;pc-7.0
EAC549f001;Min. Feststellbereich;numerisch;pc-7.0
EAC534f001;Max. Feststellbereich;numerisch;pc-7.0
EAA716f001;Batterieart;alphanumerisch;pc-7.0
EAB537f001;Funk-Ausführung;logisch;pc-7.0
EAB185f001;Hebekraft;numerisch;pc-7.0
EAA760f001;Spannungsart;alphanumerisch;pc-7.0
AAB426f001;Art des Zylinders (elektronische Ausf.);alphanumerisch;pc-7.0
AAB592f001;Anzahl der Schlüssel;numerisch;pc-7.0
AAB460f001;Funktion;alphanumerisch;pc-7.0
AAB475f001;Material (Schlüssel);alphanumerisch;pc-7.0
AAB496f001;Schlüsselausführung;alphanumerisch;pc-7.0
AAB517f001;Zylindermaterial;alphanumerisch;pc-7.0
AAB593f001;Anzahl der Zuhaltungselemente;numerisch;pc-7.0
AAB610f001;Baulänge A, außen;numerisch;pc-7.0
AAB611f001;Baulänge B, innen;numerisch;pc-7.0
AAB428f001;Art des Zylinders (mechanische Ausf.);alphanumerisch;pc-7.0
AAB422f001;Anwenderrelevante Ausführung;alphanumerisch;pc-7.0
AAB491f001;Schließnase;alphanumerisch;pc-7.0
AAB493f001;Schließweg;alphanumerisch;pc-7.0
AAB441f001;Betriebssystem;alphanumerisch;pc-7.0
AAB488f001;Programmfunktion;alphanumerisch;pc-7.0
AAB617f001;Lichte Bügelhöhe;numerisch;pc-7.0
AAB427f001;Art des Zylinders (mechanisch);alphanumerisch;pc-7.0
AAB497f001;Schlüsselführung;alphanumerisch;pc-7.0
AAA345f001;Innendurchmesser;numerisch;pc-7.0
EAB584f001;Leuchtfarben;logisch;pc-7.0
EAB456f001;Behältergröße;numerisch;pc-7.0
EAC344f001;Geeignet für Holz;logisch;pc-7.0
EAF028f001;Geeignet für Kork;logisch;pc-7.0
EAF029f001;Geeignet für Laminat;logisch;pc-7.0
EAF030f001;Geeignet für PVC;logisch;pc-7.0
EAF031f001;Geeignet für sonstige;logisch;pc-7.0
EAB538f001;Spitzenreinigungsschwamm;logisch;pc-7.0
EAB539f001;Trockenschwamm;logisch;pc-7.0
EAB225f001;Art (Korrosionsschutzmittel);alphanumerisch;pc-7.0
EAB229f001;Art (Reiniger);alphanumerisch;pc-7.0
EAB226f001;Art (Trennmittel);alphanumerisch;pc-7.0
EAC453f001;Mit Sichtfenster;logisch;pc-7.0
EAC526f001;Max. Anzahl der Blätter;numerisch;pc-7.0
AAA073f001;Schnittlänge;numerisch;pc-7.0
EAB582f001;Geeignet für Formate;alphanumerisch;pc-7.0
EAB395f001;Mit Kunststoffgriff;logisch;pc-7.0
EAB633f001;Jahr;numerisch;pc-7.0
EAC507f001;Flächenmasse des Papiers;numerisch;pc-7.0
EAB121f001;Format;alphanumerisch;pc-7.0
AAC350f001;Haftkraft;numerisch;pc-7.0
AAD045f001;Rückenbreite;numerisch;pc-7.0
EAB093f001;Anzahl der Fächer;numerisch;pc-7.0
EAC477f001;Anzahl der Blätter je Register;numerisch;pc-7.0
EAC432f001;Kunststoffüberzug Kopf;logisch;pc-7.0
EAE017f001;Transparenter Vorderdeckel;logisch;pc-7.0
EAE018f001;Mit Innentasche für ungelochte Unterlagen;logisch;pc-7.0
EAF032f001;Mit Radierer;logisch;pc-7.0
EAF033f001;Rutschfester Griff;logisch;pc-7.0
EAF034f001;Härtegrad;alphanumerisch;pc-7.0
EAF035f001;Härtegrad-Charakter;alphanumerisch;pc-7.0
EAF036f001;Anzahl der Minen;numerisch;pc-7.0
EAF037f001;Minenstärke;numerisch;pc-7.0
EAC436f001;Mine auswechselbar;logisch;pc-7.0
EAF038f001;Mit Befestigungsclip;logisch;pc-7.0
EAC386f001;Minenfarbe;alphanumerisch;pc-7.0
EAC439f001;Mit Clip;logisch;pc-7.0
EAC443f001;Mit Füllstandanzeige;logisch;pc-7.0
EAC482f001;Anzahl der Marker;numerisch;pc-7.0
EAB056f001;Min. Stärke;numerisch;pc-7.0
EAB057f001;Max. Stärke;numerisch;pc-7.0
EAB058f001;Min. Strichbreite;numerisch;pc-7.0
EAB059f001;Max. Strichbreite;numerisch;pc-7.0
EAB553f001;Rahmenfarbe;alphanumerisch;pc-7.0
EAB554f001;Tafelfarbe;alphanumerisch;pc-7.0
EAB166f001;Anzahl der Sichttafeln;numerisch;pc-7.0
EAB425f001;Anzahl der Blätter;numerisch;pc-7.0
EAC530f001;Max. Breite Klebefilm;numerisch;pc-7.0
EAB600f001;Innenbreite;numerisch;pc-7.0
EAB601f001;Innenhöhe;numerisch;pc-7.0
EAD181f001;Größenbezeichnung;alphanumerisch;pc-7.0
EAD027f001;Anzahl der Zellen;numerisch;pc-7.0
EAA001f001;Nennspannung;numerisch;pc-7.0
EAA116f001;Kapazität;numerisch;pc-7.0
EAD188f001;IEC-Bezeichnung;alphanumerisch;pc-7.0
EAD442f001;Sonstige Bezeichnung;alphanumerisch;pc-7.0
EAD186f001;Höhe inkl. Pole;numerisch;pc-7.0
EAD484f001;Trocken;logisch;pc-7.0
EAD168f001;Geschlossen (versiegelt);logisch;pc-7.0
EAD326f001;Mit Akkupack;logisch;pc-7.0
EAD092f001;Einsatz im Ex-Bereich;logisch;pc-7.0
EAD349f001;Mit Kunststoffgehäuse;logisch;pc-7.0
EAA460f001;Min. Umgebungstemperatur;numerisch;pc-7.0
EAA461f001;Max. Umgebungstemperatur;numerisch;pc-7.0
EAD156f001;Geeignet für Schnellladung;logisch;pc-7.0
EAD483f001;Traktionsbatterie;logisch;pc-7.0
AAA211f001;Arbeitsbreite;numerisch;pc-7.0
AAA304f001;Schnittbreite;numerisch;pc-7.0
EAB095f001;Schnittart;alphanumerisch;pc-7.0
EAB453f001;DIN-Sicherheitsstufe;numerisch;pc-7.0
EAC500f001;Druckauflösung;numerisch;pc-7.0
EAC467f001;Textwiederholung;logisch;pc-7.0
EAC562f001;Anzahl der Zeichen im Display;numerisch;pc-7.0
EAC533f001;Max. Etikettenbreite;numerisch;pc-7.0
EAC393f001;Anschluss an PC;logisch;pc-7.0
EAC557f001;Netzspannung;numerisch;pc-7.0
AAA780f001;Bandbreite;numerisch;pc-7.0
AAB613f001;Bandlänge;numerisch;pc-7.0
EAB577f001;Farbbandkassette;logisch;pc-7.0
EAB578f001;Schriftfarbe;alphanumerisch;pc-7.0
EAB579f001;Bandfarbe;alphanumerisch;pc-7.0
AAA522f001;Anzahl der Rollen;numerisch;pc-7.0
EAB060f001;Klebefähigkeit;alphanumerisch;pc-7.0
EAE080f001;Max. Wägebereich;numerisch;pc-7.0
EAE092f001;Ablesbarkeit;numerisch;pc-7.0
EAE093f001;Kalibriert;logisch;pc-7.0
EAE089f001;Messwertspeicher;logisch;pc-7.0
EAE094f001;Länge Wägefläche;numerisch;pc-7.0
EAE095f001;Breite Wägefläche;numerisch;pc-7.0
EAC403f001;DVB-T;logisch;pc-7.0
EAC404f001;DVB-T2;logisch;pc-7.0
EAC456f001;Mit Zählfunktion;logisch;pc-7.0
EAC510f001;Folienbreite;numerisch;pc-7.0
EAC511f001;Folienlänge;numerisch;pc-7.0
EAB495f001;Mit Abheftstreifen;logisch;pc-7.0
EAB127f001;Max. Geschwindigkeit;numerisch;pc-7.0
EAC478f001;Anzahl der Display-Zeichen je Zeile;numerisch;pc-7.0
EAE019f001;Wandmontage;logisch;pc-7.0
EAE020f001;Deckenmontage;logisch;pc-7.0
AAC413f001;Freistehend;logisch;pc-7.0
EAE021f001;Funkgesteuerte Zeiteinstellung;logisch;pc-7.0
EAA876f001;Anzeigeart;alphanumerisch;pc-7.0
EAC045f001;Abdeckung;alphanumerisch;pc-7.0
EAE022f001;Gehäuseform;alphanumerisch;pc-7.0
EAA664f001;Werkstoff des Gehäuses;alphanumerisch;pc-7.0
EAA065f001;Gehäusefarbe;alphanumerisch;pc-7.0
